"Index","year","month","qtr","days","washingtondc_supt","washingtondc_demt","washingtondc_rmrevt","washingtondc_demd","washingtondc_supd","washingtondc_occ","washingtondc_adr","washingtondc_revpar","washingtondc_demd_sa","washingtondc_demd_sf","washingtondc_demd_fct","washingtondc_occ_sa","washingtondc_occ_sf","washingtondc_occ_fct","washingtondc_adr_sa","washingtondc_adr_sf","washingtondc_adr_fct","washingtondc_revpar_sa","washingtondc_revpar_sf","washingtondc_revpar_fct","washingtondc_supd_sa","washingtondc_supd_sf","washingtondc_supd_fct","washingtondc_demar_sa"
1990-11-01,1990,11,4,30,2.2185,1.252211,98.773038,0.04174036667,0.07395,0.564440388,78.87890939,44.52244219,0.0452190716686416,0.923069959858242,NA,0.612501257268305,0.92153343573097,NA,77.7478207797433,1.01454817124021,NA,47.9543438646278,0.928433977027903,NA,0.0739555798004322,0.999924552002063,NA,16.5049611590542
1990-12-01,1990,12,4,31,2.29245,0.984479,71.062651,0.0317573871,0.07395,0.429444045,72.1830034,30.99856093,0.045902493010678,0.691844495082488,NA,0.619682830930563,0.693006201826044,NA,78.0327251600244,0.925035018986865,NA,48.4324108914228,0.640037536010617,NA,0.0740522411346122,0.998619337739875,NA,16.7544099488975
1991-01-01,1991,1,1,31,2.294186,0.980633,73.743784,0.03163332258,0.074006,0.427442675,75.200186,32.14376864,0.0448865240471424,0.704739857931009,NA,0.605309472461614,0.706155602128144,NA,77.0972499260823,0.97539388333694,NA,47.1859439889988,0.681214911107728,NA,0.0740267933233753,0.999719110845657,NA,16.383581277207
1991-02-01,1991,2,1,28,2.067268,1.103069,85.411072,0.03939532143,0.073831,0.533587808,77.43039828,41.31591647,0.0463867911107936,0.849278867682512,NA,0.626739722600826,0.851370654768351,NA,76.7880170964983,1.00836564359638,NA,48.3317799869202,0.854839537902,NA,0.0738590668619397,0.999619994360446,NA,16.9311787554397
1991-03-01,1991,3,1,31,2.285661,1.458547,114.882243,0.04704990323,0.073731,0.638129189,78.76485502,50.26215305,0.0464872916567904,1.01210248119773,NA,0.630535229611429,1.01204367183932,NA,77.1312714920283,1.0211792635642,NA,48.6324523312935,1.03351056014212,NA,0.0736771863687114,1.00073039748043,NA,16.9678614547285
1991-04-01,1991,4,2,30,2.20863,1.629878,132.544435,0.05432926667,0.073621,0.737958825,81.32169095,60.01205951,0.0458625689063439,1.18461019444737,NA,0.622931700421287,1.18465447255441,NA,75.818690716305,1.07258105068427,NA,47.3870672145585,1.26642274015985,NA,0.0735882532267264,1.00044500000799,NA,16.7398376508155
1991-05-01,1991,5,2,31,2.282251,1.672052,134.255166,0.05393716129,0.073621,0.732632826,80.29365474,58.82576719,0.0464516696381026,1.16114580401987,NA,0.631138480824338,1.16081153068515,NA,75.9917523151585,1.05661012272753,NA,48.1305596987062,1.22221240638474,NA,0.0735659994197506,1.00074763587368,NA,16.9548594179074
1991-06-01,1991,6,2,30,2.2143,1.674834,130.085404,0.0558278,0.07381,0.756371765,77.67062527,58.74786795,0.0473681808207781,1.17859286619492,NA,0.643101561207762,1.17613112861911,NA,77.2810580728473,1.00504091438274,NA,50.00669727499,1.17479999982686,NA,0.0737410265279602,1.00093534732682,NA,17.289385999584
1991-07-01,1991,7,3,31,2.28811,1.552694,110.669496,0.05008690323,0.07381,0.678592375,71.27579291,48.36720962,0.0464450182528714,1.07841282260457,NA,0.629076248630147,1.0787124398317,NA,77.4895571956108,0.919811591258354,NA,48.7826461878728,0.991483927168017,NA,0.0737894272888949,1.00027880296488,NA,16.9524316622981
1991-08-01,1991,8,3,31,2.289784,1.498713,103.120918,0.04834558065,0.073864,0.654521562,68.80631448,45.03521642,0.0465538378944596,1.03848754123349,NA,0.630185488981941,1.03861731735108,NA,75.9501008476963,0.905941054877309,NA,48.1759506497183,0.934807010814291,NA,0.0738627872162931,1.00001641941433,NA,16.9921508314778
1991-09-01,1991,9,3,30,2.21469,1.486071,117.773846,0.0495357,0.073823,0.671006326,79.25182983,53.17847916,0.0467877071896923,1.05873322236472,NA,0.633126257331498,1.05983019694707,NA,77.1017576292024,1.02788616325892,NA,48.8491426416253,1.0886266633201,NA,0.073855155270255,0.999564617119314,NA,17.0775131242377
1991-10-01,1991,10,4,31,2.288513,1.640881,134.921405,0.05293164516,0.073823,0.717007507,82.22497853,58.95592684,0.047261441481595,1.11997525891404,NA,0.640727745490772,1.11905175333214,NA,76.702549962254,1.07199797882161,NA,49.4479897351491,1.19228157010582,NA,0.0738873650454161,0.999128876156614,NA,17.2504261407822
1991-11-01,1991,11,4,30,2.22663,1.323545,104.143608,0.04411816667,0.074221,0.594416225,78.68535486,46.77185163,0.0476837774679385,0.925223818512785,NA,0.643656772318074,0.923498750520812,NA,77.5778964885641,1.01427543696804,NA,50.4116286595445,0.927798860573901,NA,0.0742612627819147,0.999457822552345,NA,17.4045787757976
1991-12-01,1991,12,4,31,2.300851,0.967917,67.760122,0.03122312903,0.074221,0.420677827,70.00612862,29.4500261,0.045401869206077,0.687705805421351,NA,0.610896260432389,0.688624000910149,NA,75.9936102723441,0.921210722442502,NA,46.363447673431,0.635199226499211,NA,0.0742552487137524,0.99953877046612,NA,16.5716822602181
1992-01-01,1992,1,1,31,2.298154,1.055491,80.610024,0.03404809677,0.074134,0.459277751,76.37206191,35.07598882,0.048043296890063,0.708696092358356,NA,0.647091492917663,0.709757052946514,NA,78.3835398813276,0.974338005474454,NA,51.2273856834433,0.684711670370025,NA,0.0741604180294576,0.999643771837328,NA,17.535803364873
1992-02-01,1992,2,1,28,2.08082,1.166112,94.046353,0.04164685714,0.074315,0.560409838,80.64950279,45.19677483,0.0489417123251402,0.850948100534827,NA,0.657477328023199,0.852363745659418,NA,80.0204266864822,1.00786144400332,NA,52.8581924092243,0.855057140056737,NA,0.0743245900962215,0.999870970075865,NA,17.8637249986762
1992-03-01,1992,3,1,31,2.307082,1.484593,120.385619,0.04789009677,0.074422,0.643493816,81.08998156,52.18090168,0.0463366074513379,1.03352617733816,NA,0.623306883236593,1.03238682791145,NA,77.0449406377194,1.05250235627153,NA,48.0025710262212,1.08704389295099,NA,0.0743690495903051,1.00071199524515,NA,16.9128617197383
1992-04-01,1992,4,2,30,2.23065,1.650746,133.561248,0.05502486667,0.074355,0.740029139,80.90962995,59.87548383,0.0475105611592946,1.15816073999865,NA,0.638447622526282,1.15910704792316,NA,77.6893881133672,1.04145021495,NA,49.7770377573313,1.20287358444068,NA,0.0743370732526032,1.00024115487216,NA,17.3413548231425
1992-05-01,1992,5,2,31,2.305005,1.722667,142.71055,0.05556990323,0.074355,0.747359333,82.8427955,61.91333641,0.0478636322763012,1.16100472503242,NA,0.643743907220848,1.16095752459464,NA,78.5240751775859,1.0549986779551,NA,50.7090828912838,1.22095161024184,NA,0.0743085682807783,1.00062485013903,NA,17.4702257808499
1992-06-01,1992,6,2,30,2.22753,1.606621,123.922132,0.05355403333,0.074251,0.721256728,77.13215002,55.63208217,0.0454871212285806,1.17734496893927,NA,0.613936893424369,1.17480597065446,NA,76.5922014898913,1.00704965413718,NA,47.3548170653611,1.17479246289167,NA,0.0741840929294088,1.00090190589315,NA,16.6027992484319
1992-07-01,1992,7,3,31,2.300851,1.625457,118.151102,0.05243409677,0.074221,0.706459045,72.68792838,51.35104446,0.0485085913472403,1.08092392118047,NA,0.653424325910133,1.08116428634027,NA,78.9443329398758,0.920749161758822,NA,51.7182306739321,0.992900255690356,NA,0.0742027517515957,1.00024592414666,NA,17.7056358417427
1992-08-01,1992,8,3,31,2.300851,1.612536,117.016142,0.05201729032,0.074221,0.700843297,72.56652999,50.8577661,0.0502976253417755,1.03418978463773,NA,0.677291502491439,1.03477349770656,NA,79.9974503551952,0.907110534995787,NA,54.5040711110231,0.93310031825704,NA,0.0742385899201986,0.999763062307386,NA,18.3586332497481
1992-09-01,1992,9,3,30,2.22663,1.548444,129.909742,0.0516148,0.074221,0.695420434,83.8969585,58.34365925,0.0486637519735364,1.06064160503013,NA,0.655043306557605,1.06164039390706,NA,81.5321685847144,1.02900437896275,NA,53.4667251573209,1.0912143782573,NA,0.0742475743927457,0.999642084028158,NA,17.7622694703408
1992-10-01,1992,10,4,31,2.300851,1.653068,136.441123,0.05332477419,0.074221,0.718459387,82.53811882,59.30028629,0.0475021756831006,1.12257540677176,NA,0.640179117421303,1.12227869895853,NA,76.9019846905966,1.07328983968463,NA,49.504362745145,1.19788000494594,NA,0.0742626894903298,0.99943862132363,NA,17.3382941243317
1992-11-01,1992,11,4,30,2.22513,1.274514,101.444569,0.0424838,0.074171,0.572781815,79.59470747,45.59040101,0.046094254004149,0.921672362810688,NA,0.622398387343741,0.920281650221663,NA,78.6837567397554,1.01157736701944,NA,49.4636372958989,0.921695279651016,NA,0.0741880328018225,0.999770410385891,NA,16.8244027115144
1992-12-01,1992,12,4,31,2.295953,1.046858,76.249731,0.0337696129,0.074063,0.45595794,72.83674672,33.21049298,0.0491919458684692,0.686486625072611,NA,0.66333603452671,0.687370979816174,NA,79.3661329447602,0.917730825699864,NA,52.6042953966152,0.631326638435251,NA,0.0741139405120156,0.999312673005055,NA,17.9550602419913
1993-01-01,1993,1,1,31,2.299363,1.160021,100.918009,0.03742003226,0.074173,0.50449668,86.99670868,43.88955071,0.0524777940837299,0.71306412385199,NA,0.706975200009415,0.713598836272165,NA,89.3751035655535,0.973388619529722,NA,63.6914051024025,0.68909691408809,NA,0.0742124555441355,0.999468343368425,NA,19.1543948405614
1993-02-01,1993,2,1,28,2.079028,1.183914,95.221531,0.04228264286,0.074251,0.569455534,80.42943237,45.80098536,0.0497524592142005,0.849860359222837,NA,0.669062823243827,0.851124160865941,NA,79.7653799381069,1.00832507075637,NA,53.6662603574197,0.853440971197982,NA,0.0742593553557479,0.999887484133037,NA,18.1596476131832
1993-03-01,1993,3,1,31,2.304199,1.585421,134.513547,0.0511426129,0.074329,0.688057325,84.8440553,58.37757373,0.0494192759000494,1.03487175739758,NA,0.665549007405503,1.03381917386105,NA,80.435595849489,1.05480732011683,NA,53.5219602581591,1.09072189150809,NA,0.0742873302850824,1.00056092626775,NA,18.038035703518
1993-04-01,1993,4,2,30,2.22987,1.738717,146.035305,0.05795723333,0.074329,0.779739178,83.99026696,65.49050169,0.0500904107098752,1.15705246790028,NA,0.673726924916108,1.15735196140052,NA,80.6727699453442,1.04112288467228,NA,54.5780029798244,1.19994316600792,NA,0.0743005575988749,1.00038280198755,NA,18.2829999091044
1993-05-01,1993,5,2,31,2.302091,1.779389,151.012983,0.05739964516,0.074261,0.772944684,84.86788611,65.59818139,0.0493846744371385,1.16229672087975,NA,0.664917846253075,1.16246644356995,NA,80.4905196239726,1.05438362811518,NA,53.7242337031715,1.22101660402329,NA,0.0742144669146004,1.000627008282,NA,18.0254061695556
1993-06-01,1993,6,2,30,2.23635,1.715925,137.723152,0.0571975,0.074545,0.767288215,80.26175503,61.58389876,0.0485930408150089,1.17707184075489,NA,0.653256036203937,1.17455970167333,NA,79.5404029999237,1.0090690014492,NA,52.3973535772977,1.17532460239905,NA,0.0744782969769355,1.00089560349487,NA,17.7364598974782
1993-07-01,1993,7,3,31,2.310895,1.692029,123.217658,0.05458158065,0.074545,0.7321964,72.8224268,53.32031875,0.0504848380944219,1.08114797848645,NA,0.677151810631178,1.0812884031389,NA,79.0180237912856,0.921592610217001,NA,53.6755292792129,0.993382263128415,NA,0.0745309319158975,1.00018875497382,NA,18.426965904464
1993-08-01,1993,8,3,31,2.305935,1.616698,117.956713,0.05215154839,0.074385,0.701103023,72.96150116,51.15352905,0.0506964080494084,1.02870302643875,NA,0.680887140630392,1.02969050399585,NA,80.3163224492754,0.908426817053029,NA,54.9379546450212,0.931114552416921,NA,0.0744137623504255,0.999613480765963,NA,18.5041889380341
1993-09-01,1993,9,3,30,2.23155,1.588634,132.333257,0.05295446667,0.074385,0.711897112,83.3000282,59.30104949,0.0498079061021209,1.06317391784003,NA,0.669244172632573,1.06373300076659,NA,80.8059813477571,1.03086463168499,NA,54.1602656577577,1.09491799513553,NA,0.074394535166842,0.99987182974098,NA,18.1798857272741
1993-10-01,1993,10,4,31,2.305935,1.767075,156.352458,0.05700241935,0.074385,0.76631605,88.48094054,67.80436482,0.0506448616848209,1.12553213600906,NA,0.680715370665008,1.12575105987597,NA,82.4806148333489,1.07274831448304,NA,56.4220519294604,1.20173518156996,NA,0.0744089460614379,0.999678183031673,NA,18.4853745149596
1993-11-01,1993,11,4,30,2.23155,1.397696,117.678402,0.04658986667,0.074385,0.626334162,84.19456162,52.73393023,0.0508336698310219,0.9165159002856,NA,0.684148373818473,0.915494629482503,NA,83.5580385197059,1.00761773626536,NA,57.7421055434295,0.913266493033186,NA,0.0743888269072498,0.999948555348848,NA,18.554289488323
1993-12-01,1993,12,4,31,2.305935,1.071435,80.776719,0.03456241935,0.074385,0.464642325,75.39115205,35.02992018,0.0505080340833878,0.684295478476516,NA,0.678016057485311,0.685296933413802,NA,82.5369379682649,0.913423176408454,NA,55.9989188409138,0.625546365984597,NA,0.0744589911633083,0.999006283027042,NA,18.4354324404365
1994-01-01,1994,1,1,31,2.305935,1.081755,85.590709,0.03489532258,0.074385,0.469117733,79.1220831,37.11757226,0.0485718703851554,0.718426577014518,NA,0.652617917338924,0.718824476828412,NA,81.4398930060713,0.971539624862983,NA,53.493803859461,0.693866758055107,NA,0.0744308121327233,0.999384500431869,NA,17.7287326905817
1994-02-01,1994,2,1,28,2.08278,1.172275,95.866699,0.04186696429,0.074385,0.562841491,81.77833614,46.02824062,0.0492848093274558,0.849490235659216,NA,0.662249119556931,0.849893906052396,NA,80.9960687821483,1.00965809044332,NA,53.9046040860195,0.853883288829084,NA,0.0744044685354535,0.999738341851818,NA,17.9889554045214
1994-03-01,1994,3,1,31,2.305935,1.560836,132.997309,0.05034954839,0.074385,0.676877709,85.20902196,57.67608757,0.049264138913686,1.02203244591803,NA,0.662006868640997,1.02246327200431,NA,82.2010409298994,1.03659297979773,NA,54.5273674507812,1.05774568379926,NA,0.0743759281321027,1.0001219731723,NA,17.9814107034954
1994-04-01,1994,4,2,30,2.23359,1.729369,151.431039,0.05764563333,0.074453,0.774255347,87.56433069,67.79715122,0.0490171474484207,1.17602994728852,NA,0.658829681883375,1.17519803416668,NA,82.2641759945653,1.06442846635679,NA,54.5439157428696,1.24298283862876,NA,0.074396958031538,1.00075328306351,NA,17.8912588186736
1994-05-01,1994,5,2,31,2.306462,1.756178,151.616374,0.05665090323,0.074402,0.761416403,86.33314732,65.73547451,0.0486055647865251,1.16552299060426,NA,0.653278451876214,1.1655311771163,NA,81.8234889356017,1.05511447193296,NA,53.6588839287647,1.22506227668223,NA,0.0743481326769564,1.00072452825786,NA,17.7410311470817
1994-06-01,1994,6,2,30,2.22507,1.776347,152.061443,0.05921156667,0.074169,0.798333086,85.60345642,68.34007155,0.0504150082386052,1.17448293154614,NA,0.681159609194753,1.17202058845469,NA,84.7469767427316,1.0101063154131,NA,58.2411176911007,1.17339903936017,NA,0.0740977546875344,1.00096150433662,NA,18.4014780070909
1994-07-01,1994,7,3,31,2.299239,1.665683,128.447454,0.05373170968,0.074169,0.724449698,77.11398507,55.86520323,0.0497969113028006,1.07901691639614,NA,0.671432253749023,1.07896171796179,NA,83.5906514263533,0.922519250109451,NA,56.367125008756,0.991095487330993,NA,0.0741471477444153,1.00029471471593,NA,18.1758726255222
1994-08-01,1994,8,3,31,2.299239,1.583861,120.648457,0.05109229032,0.074169,0.688863141,76.17363961,52.47321266,0.0500825520879622,1.02016147719997,NA,0.674421476286508,1.02141341167397,NA,84.0119872575646,0.906699651996878,NA,56.8262923341139,0.923396732475178,NA,0.0742076283442894,0.999479455884102,NA,18.2801315121062
1994-09-01,1994,9,3,30,2.22507,1.585841,135.655223,0.05286136667,0.074169,0.712715106,85.54150322,60.9667215,0.0496504627597045,1.064670170867,NA,0.669285280681997,1.06488985574843,NA,82.7663516865455,1.03352994878842,NA,55.5581151926394,1.0973504282607,NA,0.0741587248174082,1.00013855662455,NA,18.1224189072921
1994-10-01,1994,10,4,31,2.299239,1.751779,152.927525,0.056509,0.074169,0.761895131,87.29841207,66.51223514,0.0499696691007843,1.13086600365567,NA,0.673520546198951,1.13121290107599,NA,81.3566674065798,1.07303328482872,NA,54.9247960321632,1.21096917867572,NA,0.0741825941818369,0.999816747014758,NA,18.2389292217863
1994-11-01,1994,11,4,30,2.22507,1.350112,112.228404,0.04500373333,0.074169,0.606772821,83.12525479,50.43814532,0.049268677984384,0.913434968648117,NA,0.664662850979986,0.912903166026757,NA,82.7730047341145,1.00425561518537,NA,55.5539072221407,0.907913553556467,NA,0.074178547285632,0.999871293170582,NA,17.9830674643002
1994-12-01,1994,12,4,31,2.290435,1.03375,78.727152,0.03334677419,0.073885,0.45133348,76.15685804,34.37213979,0.0489192495417591,0.681669782393821,NA,0.660771342507914,0.683040336293934,NA,83.8252473360963,0.90851933588278,NA,55.5354459629276,0.618922549266011,NA,0.0739856345392656,0.998639809742901,NA,17.8555260827421
1995-01-01,1995,1,1,31,2.290435,1.116989,92.812834,0.03603190323,0.073885,0.487675485,83.09198569,40.52192444,0.0498354009546471,0.723018226798075,NA,0.674345666723035,0.723183241274236,NA,85.6980315850624,0.969590364599265,NA,58.2281281654994,0.695916659467847,NA,0.0739398850225628,0.999257707493783,NA,18.1899213484462
1995-02-01,1995,2,1,28,2.064076,1.159957,100.466577,0.04142703571,0.073717,0.561973978,86.61232873,48.6738749,0.0487292821383529,0.850146644729543,NA,0.661190358499304,0.849942789963704,NA,85.69122300715,1.01074912564584,NA,56.8940211266142,0.855518276545777,NA,0.0737400432349998,0.99968750716722,NA,17.7861879804988
1995-03-01,1995,3,1,31,2.289846,1.624389,147.443575,0.05239964516,0.073866,0.70938788,90.7686367,64.39017078,0.0502570003595508,1.04263375818533,NA,0.680532829337592,1.04240067402846,NA,85.5511220909895,1.06098709732248,NA,58.443455818435,1.10175159696305,NA,0.0738549609514273,1.00014946928995,NA,18.343805131236
1995-04-01,1995,4,2,30,2.22057,1.744196,155.163724,0.05813986667,0.074019,0.785472199,88.96002743,69.87562833,0.0502176884672252,1.15775672765076,NA,0.678145691895003,1.15826467437268,NA,85.1179919719431,1.04513775958581,NA,58.2795187210857,1.19897401116867,NA,0.0739472361984255,1.00097047307329,NA,18.3294562905372
1995-05-01,1995,5,2,31,2.294589,1.844455,167.140132,0.05949854839,0.074019,0.803828049,90.61762526,72.84098895,0.0509224978544613,1.16841378362957,NA,0.688584476712071,1.16736301236154,NA,85.8051862736252,1.05608564231803,NA,59.2500432305266,1.22938288275326,NA,0.0739532874158936,1.0008885688034,NA,18.5867117168784
1995-06-01,1995,6,2,30,2.22342,1.776088,154.883048,0.05920293333,0.074114,0.798809042,87.20460247,69.65982495,0.0504566879045192,1.17334164783134,NA,0.681878481524494,1.17148298948235,NA,86.2982671262432,1.01050235855178,NA,59.406922371047,1.17258767446182,NA,0.0740478473539718,1.0008933770311,NA,18.4166910851495
1995-07-01,1995,7,3,31,2.297534,1.649239,131.285965,0.05320125806,0.074114,0.717830073,79.60396583,57.14212064,0.0493914574592174,1.07713480825967,NA,0.666465473783426,1.07707015777574,NA,86.1298462002243,0.924232067533782,NA,57.7191283035788,0.990003181258317,NA,0.0740891074055468,1.00033598183761,NA,18.0278819726144
1995-08-01,1995,8,3,31,2.297534,1.555501,120.889123,0.05017745161,0.074114,0.677030677,77.71716187,52.61690273,0.0496209548844808,1.01121495398093,NA,0.668528823934007,1.01271725729934,NA,85.8491681911041,0.905275653888668,NA,57.4674450914842,0.915594953738373,NA,0.0741611177386523,0.999364657112931,NA,18.1116485328355
1995-09-01,1995,9,3,30,2.22771,1.622312,145.698389,0.05407706667,0.074257,0.728242006,89.80910515,65.40276293,0.0508305303911534,1.06386980922417,NA,0.684469622253861,1.06395080559164,NA,86.6454650927553,1.03651247129735,NA,59.5762700766176,1.09779888613183,NA,0.0742346339057661,1.0003012892104,NA,18.553143592771
1995-10-01,1995,10,4,31,2.301967,1.781118,170.844659,0.05745541935,0.074257,0.773737417,95.91989919,74.21681501,0.0506784156215984,1.13372564326011,NA,0.682406569073385,1.1338364137535,NA,89.4048397592163,1.07287144016286,NA,61.0370891376765,1.21592979053433,NA,0.0742659977611895,0.999878844135126,NA,18.4976217018834
1995-11-01,1995,11,4,30,2.2284,1.347824,117.224271,0.04492746667,0.07428,0.604839347,86.97298089,52.60468094,0.0493389370509366,0.910588459245032,NA,0.664305611313128,0.910483573673898,NA,86.9854791627888,0.999856317710621,NA,58.317255518157,0.902043151252576,NA,0.0742996726226218,0.999735225985158,NA,18.0087120235919
1995-12-01,1995,12,4,31,2.30268,1.066248,85.064425,0.03439509677,0.07428,0.463046537,79.77921178,36.94148774,0.0506105142500795,0.679603779563373,NA,0.679755800259933,0.681195418741458,NA,88.3123357398561,0.903375628236215,NA,60.2205101518141,0.613436977648838,NA,0.0744125597537219,0.998218583607921,NA,18.472837701279
1996-01-01,1996,1,1,31,2.307113,1.0256,84.351988,0.03308387097,0.074423,0.444538261,82.24647816,36.56170634,0.0454190159618634,0.728414525708335,NA,0.609984223386466,0.728770095941244,NA,84.9505196595441,0.968169217676583,NA,52.3299969079276,0.698675874266317,NA,0.0744773494583953,0.999270255201205,NA,16.5779408260801
1996-02-01,1996,2,1,28,2.084656,1.19278,107.515938,0.04259928571,0.074452,0.57217114,90.13895102,51.57490636,0.0498622147061654,0.854340024024899,NA,0.670521528133233,0.853322549677047,NA,89.0589431018784,1.0121268890075,NA,59.9333162542649,0.860538171143331,NA,0.0744693854501706,0.999766542317149,NA,18.1997083677504
1996-03-01,1996,3,1,31,2.318056,1.649948,155.00395,0.05322412903,0.074776,0.711780906,93.94474856,66.86807825,0.0510988872572264,1.04159076423867,NA,0.683283430233242,1.04170666886658,NA,89.0114591927063,1.0554230816126,NA,61.2083252531012,1.09246704551211,NA,0.0747631255347729,1.00017220341091,NA,18.6510938488876
1996-04-01,1996,4,2,30,2.24643,1.764771,166.0812,0.0588257,0.074881,0.785589135,94.10920737,73.93117079,0.050561458001812,1.16344944004368,NA,0.674898044238952,1.16401157434953,NA,89.1780574187613,1.05529555244832,NA,60.9071418881537,1.21383418262776,NA,0.0747761853079662,1.00140171221094,NA,18.4549321706614
1996-05-01,1996,5,2,31,2.323574,1.845447,175.247504,0.05953054839,0.074954,0.794227772,94.96208994,75.42152908,0.0508369696201695,1.17100898882811,NA,0.679405715431845,1.16900366593939,NA,89.7194929964713,1.0584331984994,NA,61.0460648920703,1.2354855175898,NA,0.0748805804401988,1.00098048865767,NA,18.5554939113619
1996-06-01,1996,6,2,30,2.25069,1.77534,160.782751,0.059178,0.075023,0.788798102,90.56448399,71.43709307,0.0505146725431117,1.17150120986124,NA,0.673936541062341,1.17043379300461,NA,89.6495473573732,1.01020570275698,NA,60.9687339286933,1.17170045147321,NA,0.0749664341859777,1.00075454854745,NA,18.4378554782358
1996-07-01,1996,7,3,31,2.325713,1.687796,141.515338,0.05444503226,0.075023,0.725711212,83.84623379,60.84815194,0.0506706333250641,1.07448888413773,NA,0.675428593971785,1.07444549798008,NA,90.5762946501005,0.925697326368903,NA,61.5697536092036,0.988279932484646,NA,0.0749971098434896,1.00034521538983,NA,18.4947811636484
1996-08-01,1996,8,3,31,2.325713,1.649621,135.299859,0.05321358065,0.075023,0.709296891,82.018754,58.17564721,0.0531268885242841,1.00163179377005,NA,0.7071477076042,1.00303922839979,NA,90.8665523128974,0.902628656115067,NA,64.3291742080319,0.904343137094653,NA,0.0750743327288558,0.9993162412906,NA,19.3913143113637
1996-09-01,1996,9,3,30,2.25771,1.625336,155.537143,0.05417786667,0.075257,0.719904682,95.69537806,68.89155073,0.0510226086012441,1.06184039105909,NA,0.677941035875442,1.06189866655641,NA,92.0620676931396,1.03946587837861,NA,62.8518351077455,1.09609449926006,NA,0.0752356986740807,1.00028312790729,NA,18.6232521394541
1996-10-01,1996,10,4,31,2.332967,1.780016,173.774535,0.05741987097,0.075257,0.762983788,97.62526573,74.48649509,0.0505699484201434,1.13545441045236,NA,0.67198446334374,1.13541879257662,NA,90.9458413017472,1.07344397866518,NA,60.9908586204177,1.22127310181963,NA,0.0752716465528232,0.999805417398264,NA,18.4580311733523
1996-11-01,1996,11,4,30,2.26068,1.399697,128.910801,0.04665656667,0.075356,0.619148663,92.09907644,57.02302006,0.0510939804580961,0.913151926150374,NA,0.677983182228239,0.913221270423146,NA,92.380498038698,0.996953668743157,NA,63.2570913194594,0.901448657701059,NA,0.0754527526840977,0.998717705045132,NA,18.6493028672051
1996-12-01,1996,12,4,31,2.335633,1.07314,88.673913,0.03461741935,0.075343,0.459464308,82.63033062,37.96568767,0.0511435228614671,0.676868103978064,NA,0.676896025916028,0.678781216625135,NA,91.8582367416078,0.899541876167671,NA,62.2851962665787,0.609545926571509,NA,0.07544569732971,0.99863879143086,NA,18.6673858444355
1997-01-01,1997,1,1,31,2.338919,1.183351,114.567512,0.0381726129,0.075449,0.505939282,96.81617035,48.98310373,0.0520734584502436,0.733053152912325,NA,0.689785329200136,0.733473532391127,NA,100.125145272212,0.966951609276411,NA,69.9657288243591,0.700101386108139,NA,0.075498821970317,0.999340096056909,NA,19.0068123343389
1997-02-01,1997,2,1,28,2.110976,1.250973,120.628968,0.04467760714,0.075392,0.592604085,96.42811476,57.14369467,0.0519213974734369,0.860485451356681,NA,0.689453145837033,0.859527712039877,NA,95.2652858121971,1.01220621906384,NA,65.9669443964727,0.866247409104727,NA,0.0753906179829758,1.00001833141923,NA,18.9513100778045
1997-03-01,1997,3,1,31,2.337152,1.646179,160.269426,0.05310254839,0.075392,0.704352562,97.35844401,68.57466951,0.0515882540614058,1.02935347117566,NA,0.684057762826333,1.02966825358405,NA,94.2939424777107,1.03249945279373,NA,65.024054512772,1.05460463860387,NA,0.0753558005678071,1.00048038016875,NA,18.8297127324131
1997-04-01,1997,4,2,30,2.26536,1.84643,182.646425,0.06154766667,0.075512,0.815071335,98.91868362,80.62578354,0.05210971288843,1.18111697912781,NA,0.690314435276694,1.18072474418603,NA,91.4478500003758,1.08169501655417,NA,63.8637626529839,1.2624652884625,NA,0.0753671779751835,1.00192155297183,NA,19.020045204277
1997-05-01,1997,5,2,31,2.347847,1.911486,195.147148,0.06166083871,0.075737,0.814144193,102.0918531,83.11748934,0.0526866562686606,1.17033122002615,NA,0.697289003893612,1.16758501633308,NA,96.2424275100043,1.06077803460836,NA,67.1542994450121,1.2377091269943,NA,0.0756682617916231,1.00090841532169,NA,19.2306295380611
1997-06-01,1997,6,2,30,2.27484,1.827525,174.489199,0.0609175,0.075828,0.803364193,95.47841972,76.70394357,0.0521364839851655,1.16842363242855,NA,0.687660625512093,1.168256787135,NA,94.5604400571838,1.00970786157786,NA,65.5547136608636,1.17007518279792,NA,0.0757968073163155,1.00041153031096,NA,19.0298166545854
1997-07-01,1997,7,3,31,2.350668,1.74401,154.136045,0.0562583871,0.075828,0.74192102,88.38025298,65.57116743,0.0523837632116044,1.07396612329557,NA,0.690731648947883,1.07410891209356,NA,95.3302473619487,0.927095601089116,NA,66.2816099132314,0.989281454023802,NA,0.0758110607186259,1.00022344076463,NA,19.1200735722356
1997-08-01,1997,8,3,31,2.343879,1.613974,138.494402,0.05206367742,0.075609,0.688591007,85.80956199,59.08769267,0.0522374855931163,0.996672730872422,NA,0.69005208376204,0.997882657271211,NA,95.159397894826,0.901745533161529,NA,65.8427190844984,0.897406630400099,NA,0.0756625794283687,0.999291863576771,NA,19.0666822414874
